data,val,DailyChange,PriceChange
2003-01-02,30.05,,0.0
2003-01-03,30.83,2.5956738768718735,2.595673876871872
2003-01-06,30.71,-0.3892312682452048,2.1963394342762066
2003-01-07,29.72,-3.2237056333441982,-1.0981697171381093
2003-01-08,28.86,-2.893674293405113,-3.9600665557404366
2003-01-09,29.51,2.2522522522522515,-1.7970049916805297
2003-01-10,29.82,1.050491358861394,-0.765391014975043
2003-01-13,29.82,0.0,-0.765391014975043
2003-01-14,30.21,1.3078470824949617,0.5324459234608989
2003-01-15,30.66,1.4895729890764597,2.0299500831946737
2003-01-16,30.87,0.6849315068493178,2.728785357737106
2003-01-17,31.02,0.4859086491739495,3.2279534109816934
2003-01-20,31.21,0.6125080593165633,3.8602329450915143
2003-01-21,30.9,-0.9932713873758492,2.8286189683860163
2003-01-22,30.89,-0.03236245954691963,2.7953410981697164
2003-01-23,30.18,-2.2984784719974116,0.4326123128119767
2003-01-24,30.56,1.2591119946984808,1.6971713810316074
2003-01-27,30.16,-1.308900523560208,0.3660565723793658
2003-01-28,29.83,-1.0941644562334263,-0.7321131447587435
2003-01-29,30.3,1.5755950385518025,0.8319467554076538
2003-01-30,30.58,0.9240924092409175,1.7637271214642183
2003-01-31,30.71,0.42511445389143976,2.1963394342762066
2003-02-03,30.29,-1.3676326929339067,0.7986688851913426
2003-02-04,29.98,-1.0234400792340614,-0.23294509151414403
2003-02-05,30.52,1.8012008005336755,1.5640599001663855
2003-02-06,30.77,0.8191349934469239,2.3960066555740394
2003-02-07,31.25,1.5599610009749743,3.9933444259567366
2003-02-10,31.38,0.41599999999999415,4.425956738768713
2003-02-11,31.35,-0.09560229445505497,4.326123128119803
2003-02-12,31.3,-0.15948963317384823,4.159733777038269
2003-02-13,31.91,1.9488817891373689,6.189683860232943
2003-02-14,32.33,1.3162018176120283,7.587354409317795
2003-02-17,31.9,-1.3300340241262032,6.156405990016632
2003-02-18,31.85,-0.15673981191222097,5.990016638935111
2003-02-19,31.95,0.31397174254317317,6.322795341098166
2003-02-20,31.48,-1.4710485133020312,4.75873544093178
2003-02-21,31.84,1.1435832274459878,5.956738768718799
2003-02-24,32.44,1.8844221105527525,7.953410981697161
2003-02-25,32.73,0.8939580764488309,8.918469217970038
2003-02-26,32.49,-0.7332722273143744,8.119800332778707
2003-02-27,32.48,-0.03077870113882275,8.086522462562383
2003-02-28,32.63,0.461822660098532,8.585690515806995
2003-03-03,31.63,-3.0646644192460992,5.257903494176367
2003-03-04,32.12,1.5491621877963935,6.888519134775363
2003-03-05,32.29,0.5292652552926658,7.454242928452573
2003-03-06,32.5,0.6503561474140662,8.153078202995005
2003-03-07,32.79,0.8923076923076811,9.118136439267882
2003-03-10,33.11,0.9759072888075648,10.18302828618968
2003-03-11,32.54,-1.7215342796738198,8.286189683860227
2003-03-12,32.74,0.6146281499692874,8.95174708818636
2003-03-13,32.42,-0.9773976786805139,7.886855241264562
2003-03-14,30.98,-4.441702652683532,3.0948419301164716
2003-03-17,29.8,-3.808908973531311,-0.8319467554076538
2003-03-18,27.69,-7.080536912751678,-7.853577371048251
2003-03-19,27.12,-2.0585048754062862,-9.750415973377704
2003-03-20,26.51,-2.2492625368731534,-11.780366056572376
2003-03-21,24.81,-6.412674462467005,-17.437603993344432
2003-03-24,25.7,3.5872632003224547,-14.475873544093181
2003-03-25,26.84,4.435797665369656,-10.68219633943428
2003-03-26,25.54,-4.843517138599108,-15.008319467554083
2003-03-27,26.66,4.385277995301484,-11.28119800332779
2003-03-28,27.23,2.1380345086271513,-9.384359400998337
2003-03-31,27.22,-0.03672420124862796,-9.417637271214648
2003-04-01,26.8,-1.542983100661277,-10.8153078202995
2003-04-02,25.76,-3.880597014925369,-14.276206322795337
2003-04-03,26.0,0.9316770186335255,-13.477537437603996
2003-04-04,25.38,-2.384615384615385,-15.540765391014979
2003-04-07,24.91,-1.851851851851849,-17.104825291181367
2003-04-08,25.33,1.6860698514652661,-15.707154742096513
2003-04-09,25.59,1.02645084879589,-14.841930116472549
2003-04-10,25.4,-0.7424775302852682,-15.474209650582369
